Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,25103.29398,24717.59647,25606.47015,28530.65916,31559.03967,33172.95609,34799.04764,37809.43496,39890.21779,37125.80061,38653.90344,41538.63297,41344.8138,41629.14606,42298.31077,39734.91096,40343.12946,42013.14613,44415.46497,44612.48583,..
IBRD only,IBD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,82.49330139,82.84072876,83.26998901,83.93496704,84.32956696,84.36328888,84.42339325,85.49600983,85.84721375,86.25504303,86.83493042,87.19532776,87.69956207,87.86956024,88.34095764,88.45137787,88.81774902,89.0443573,89.06654358,89.36553192,..
IBRD only,IBD,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,90.40325165,90.76683044,91.20136261,91.75169373,92.1472702,92.51120758,92.69611359,93.35240936,93.87583923,93.9651413,93.96276093,94.22937775,94.84017944,95.09662628,95.48133087,95.40836334,95.85845947,96.06330109,95.87280273,96.07543945,..
IBRD only,IBD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,43.77719919,42.09454519,40.40059585,38.72302312,37.16323467,35.42763266,33.86693958,32.26304462,30.64657096,29.13041725,27.623621,26.23568955,24.91376259,23.69489361,22.56759234,21.493671,20.60237737,19.68060763,18.81839126,18.08733024,..
IBRD only,IBD,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,9.794783018,..,..,..,..,..,..,..,..,..,9.267738359,..,..,..,..,8.594607568,..,..,..,8.122716027,..
IBRD only,IBD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.63614829,7.591875076,7.544802936,7.540189646,7.483417054,7.481256129,7.489354954,7.458787525,7.442512443,7.373532409,7.337205064,7.269439331,7.229867015,7.191126487,7.174717791,7.155371363,7.140644968,7.141208823,7.156322496,..,..
IBRD only,IBD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.188072022,2.064247231,1.991828397,2.158549211,..,2.078403083,2.04423594,2.014637339,2.053656496,2.01340734,2.092044082,2.13269387,2.212530328,2.305374851,2.35614957,2.350360271,2.382735689,2.504252735,..,..,..
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,1457.614758,1462.28569,1468.875338,1636.112361,1926.92176,2280.156168,2676.361821,3293.490543,3915.690778,3760.838303,4521.969689,5288.467871,5567.688619,5824.464575,5966.699177,5581.960559,5573.101378,6094.402465,6448.808924,6548.47538,..
IDA & IBRD total,IBT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,77.55323792,77.94180298,78.39006805,79.03051758,79.53421021,79.46540833,79.73523712,80.10973358,80.68343353,81.05264282,81.57013702,81.8302002,82.35736084,82.59467316,83.07061005,83.28063965,83.81558228,84.09641266,84.12513733,84.4069519,..
IDA & IBRD total,IBT,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,84.87175751,85.23458099,85.82460022,86.40984344,86.94599915,87.10075378,87.4359436,87.31699371,88.20760345,88.28266907,88.34197998,88.58943939,89.20809174,89.58379364,89.92649841,89.97284698,90.44724274,90.65627289,90.57180023,90.78784943,..
IDA & IBRD total,IBT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,57.49934618,55.64583403,53.76076183,51.8905518,50.10632579,48.23605704,46.53682254,44.83922739,43.21365996,41.63558677,40.21484719,38.77475207,37.4687855,36.26926121,35.16861418,34.11742898,33.1824164,32.22605819,31.3101017,30.51007612,..
IDA & IBRD total,IBT,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,9.051735577,..,..,..,..,..,..,..,..,..,9.476520348,..,..,..,..,8.897884466,..,..,..,8.452157186,..
IDA & IBRD total,IBT,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.572376135,8.494156143,8.411598119,8.355840769,8.253933424,8.194252754,8.137648415,8.049513284,7.97374445,7.858057309,7.772707705,7.666406193,7.585170654,7.506602238,7.449412968,7.392614379,7.343156431,7.309578045,7.288045133,..,..
IDA & IBRD total,IBT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.078334154,1.937210681,1.865282735,2.092406404,..,1.910792814,1.923042268,1.952949132,1.940318847,1.933816044,1.960362449,2.062430352,2.105084111,2.199288596,2.254006332,2.121379496,2.193413449,2.335132697,..,..,..
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,1240.205958,1238.471901,1245.903116,1383.532659,1622.777266,1910.598867,2238.3145,2734.366342,3240.547123,3105.982757,3708.944737,4312.89893,4530.903411,4738.083674,4850.218877,4540.028878,4505.968046,4889.152903,5152.641591,5218.500475,..
IDA blend,IDB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,57.86249924,58.79040146,59.4720993,60.08760071,61.30728912,60.70563889,66.53368378,59.77278137,61.00915146,61.94258881,62.39704895,62.47045898,63.87630844,63.7358284,64.59924316,65.02774048,65.72805786,66.58383179,66.5693512,66.98145294,..
IDA blend,IDB,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,71.1353302,71.78404999,72.19271851,72.82430267,73.50128174,72.82704163,77.21595001,71.92458344,74.02675629,74.35697174,74.71272278,74.82691193,75.96127319,75.85897064,76.5712204,77.28214264,77.95291138,78.07009888,78.76010895,79.16139221,..
IDA blend,IDB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,89.21486963,87.00382889,84.84737306,82.72241633,80.66034927,78.60424211,76.70804369,74.95248311,73.20973734,71.69048051,70.24463966,68.90420131,67.63178897,66.34624369,65.18878361,63.94359663,62.75205654,61.48493479,60.0507501,58.74803322,..
IDA blend,IDB,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,6.114240971,..,..,..,..,..,..,..,..,..,7.544999629,..,..,..,..,7.960778067,..,..,..,7.879392431,..
IDA blend,IDB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.56942146,12.40920258,12.23535577,12.01619221,11.75736915,11.51429292,11.22581877,10.92815577,10.64051613,10.34704972,10.0887713,9.84338271,9.616089457,9.396340455,9.20256511,9.018690517,8.852805114,8.710913845,8.560527367,..,..
IDA blend,IDB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.294029871,..,..,..,1.02292608,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,572.5584734,558.0286422,601.9676859,660.2261029,786.0445141,918.4937357,1123.485619,1265.765637,1464.043565,1340.266198,1534.990664,1721.487865,1859.73355,1972.599398,2068.654591,1949.312703,1774.194366,1718.482332,1756.039606,1765.664408,..
IDA only,IDX,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,53.37303162,54.08272934,54.8130188,55.55612183,56.71012115,56.55477905,55.70996857,55.52550125,57.61968994,57.88134003,58.46443176,58.6186409,59.26576996,60.53036118,61.27156067,62.39786911,64.25295258,64.97927856,65.49887085,66.05657196,..
IDA only,IDX,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,63.73696899,64.27758789,65.93195343,66.80697632,68.1530304,68.00100708,67.33634949,66.59488678,69.14766693,69.64929199,70.52002716,71.47283173,72.6492691,74.54750824,75.29282379,76.13294983,77.17355347,77.95118713,78.30097961,78.88487244,..
IDA only,IDX,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,81.53529701,78.71585933,75.84225665,73.03548838,70.28831151,67.68915897,65.27642589,62.92779832,60.90844362,58.70460891,57.07626727,55.00193508,53.26742305,51.70975653,50.25291096,48.90324659,47.53672291,46.19335384,44.94956643,43.77848758,..
IDA only,IDX,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,7.699386651,..,..,..,..,..,..,..,..,..,11.39865175,..,..,..,..,10.80092508,..,..,..,10.33632162,..
IDA only,IDX,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.76698272,11.47778998,11.18528265,10.87842952,10.5610481,10.24142273,9.919790977,9.60076377,9.293691053,9.001473686,8.731465647,8.481554846,8.251472387,8.035476012,7.838750414,7.657874324,7.495709659,7.352197989,7.224055369,..,..
IDA only,IDX,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,369.1816218,353.7432655,363.6612721,398.7837585,440.4379373,486.2948946,549.0633655,638.3833272,757.1741005,764.8453913,840.1907188,918.4830955,942.1106466,1028.266348,1074.40999,1079.850928,1066.081166,1118.026547,1170.105606,1200.92518,..
IDA total,IDA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA total,IDA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA total,IDA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,84.08365403,81.46720677,78.83452185,76.25902141,73.74654684,71.33729816,69.10828614,66.97152104,65.05930288,63.10143422,61.54936263,59.73816519,58.1733419,56.7185058,55.37109378,54.0606001,52.75348326,51.43211405,50.11618212,48.89099492,..
IDA total,IDA,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,7.167092492,..,..,..,..,..,..,..,..,..,10.0420881,..,..,..,..,9.760371648,..,..,..,9.434255654,..
IDA total,IDA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.035026,11.78876804,11.53566655,11.25771199,10.95957829,10.6652938,10.35472947,10.04289033,9.742549145,9.450267129,9.184851593,8.937056401,8.708403757,8.491638899,8.296402392,8.114847875,7.951693875,7.808874521,7.673307451,..,..
IDA total,IDA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,438.5539478,423.4136365,444.9381895,487.8741748,558.0860414,633.3340002,744.4347332,851.8452584,997.3571161,959.2245275,1076.004897,1191.93609,1255.94428,1351.086986,1414.740409,1376.563719,1306.015544,1319.412191,1365.854651,1388.833437,..
Late-demographic dividend,LTE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,91.18414307,91.58641052,91.90461731,92.29730988,92.54673004,92.87256622,93.09867096,94.08682251,94.30425262,94.5845871,94.60774994,95.12831879,95.30020142,95.36569977,95.53117371,95.6782608,95.87560272,96.01103973,96.15605927,96.34008026,..
Late-demographic dividend,LTE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,97.48651886,97.62690735,97.77490234,98.07939911,98.21060944,98.33338928,98.45950317,98.74601746,98.8083725,98.83296204,98.8265686,98.96315765,99.15901947,99.22879028,99.27664185,99.2938385,99.35610199,99.38565063,99.40293121,99.44243622,..
Late-demographic dividend,LTE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,27.70769983,26.03559143,24.27407817,22.60545845,21.08799155,19.52869298,18.21664784,17.00416624,15.88894823,14.97561346,14.08791183,13.27139738,12.46585602,11.79681224,11.07495481,10.46929618,9.983457129,9.369198863,8.870932594,8.430841287,..
Late-demographic dividend,LTE,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,10.28130728,..,..,..,..,..,..,..,..,..,9.109827984,..,..,..,..,8.116606925,..,..,..,7.368428745,..
Late-demographic dividend,LTE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.215625122,7.201062336,7.164047811,7.218709162,7.181283084,7.240238367,7.352723971,7.38039357,7.444824548,7.423519306,7.444076527,7.41023237,7.410254392,7.39388227,7.403269242,7.385542842,7.371508567,7.372505053,7.38619347,..,..
Late-demographic dividend,LTE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.869427145,2.79093695,2.908450413,2.81435036,2.90814273,2.864014586,2.892776606,2.923856606,3.009365309,3.085277687,3.205802469,3.249119861,3.525542847,3.615079827,3.734374467,3.8624984,3.995874226,4.186411023,..,..,..
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,1663.982959,1707.603974,1796.924696,2034.650784,2430.661491,2915.236726,3496.406216,4378.058174,5408.882373,5194.680347,6193.228036,7502.298842,7978.121738,8547.207149,8818.097998,8218.989904,8188.047833,9029.71169,9838.434043,9971.857112,..
Latin America & Caribbean,LCN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,89.03314972,89.12870026,89.2387619,90.00466919,89.98625183,90.46388245,90.47693634,91.05056,91.28936768,91.66851044,91.64585876,92.23796082,92.46115875,92.50705719,92.94821167,93.13275146,93.59496307,93.70874786,93.86865997,94.29450989,..
Latin America & Caribbean,LCN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,95.07247162,95.19461823,95.56626129,96.31387329,96.4487381,96.63700867,96.76180267,97.02561951,97.16536713,97.47637939,97.34216309,97.78910828,97.93991089,97.91776276,98.23397064,98.30744934,98.43202972,98.47007751,98.54553223,98.59455872,..
Latin America & Caribbean,LCN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,27.5,26.2,25,23.9,22.8,21.8,20.9,20.1,19.3,18.6,18.6,17.4,16.8,16.3,15.8,15.4,15.4,14.7,14.3,13.9,..
Latin America & Caribbean,LCN,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,13.06440426,..,..,..,..,..,..,..,..,..,18.34050225,..,..,..,..,11.73877012,..,..,..,11.22981156,..
Latin America & Caribbean,LCN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.96646015,5.926554862,5.894411172,5.872444795,5.86061086,5.857657165,5.85989129,5.872173352,5.890459668,5.914135924,5.94203063,5.975435849,6.013874939,6.056139917,6.105472607,6.152445211,6.209215283,6.265311509,6.321691081,..,..
Latin America & Caribbean,LCN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,1.826695288,..,2.191081458,1.901738072,1.759315829,1.876438494,1.842149725,2.021613283,1.920879738,1.97070297,1.995434188,1.914006247,1.885701805,1.871479578,1.89949876,..,..,..
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,4400.470892,4245.262522,3757.743234,3787.763332,4309.793957,5146.416159,5958.645736,6936.569497,7967.264501,7403.245281,9076.327337,10204.63395,10198.39942,10337.77521,10430.58319,8884.945429,8589.628288,9448.255285,9092.678625,8869.895624,..
Latin America & Caribbean (excluding high income),LAC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,88.68908691,88.7828598,88.8950882,89.70629883,89.68012238,90.17938232,90.18083191,90.70818329,90.98342896,91.38371277,91.39028931,92.01399994,92.23848724,92.31037903,92.76419067,92.95179749,93.42559052,93.57028198,93.72753143,94.17028046,..
Latin America & Caribbean (excluding high income),LAC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,94.95842743,95.07698059,95.45884705,96.23216248,96.36309052,96.55007935,96.67861938,96.94465637,97.08779144,97.41976929,97.27851868,97.72982025,97.88726807,97.87355042,98.20349884,98.30403137,98.42588806,98.47377777,98.54975128,98.59822845,..
Latin America & Caribbean (excluding high income),LAC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,27.99503703,26.70814241,25.48689598,24.29351983,23.24473404,22.22246686,21.27648322,20.41552215,19.65313356,18.93830647,18.98893125,17.66890746,17.08043332,16.56255902,16.08829704,15.61742507,15.69422669,14.93773094,14.50272617,14.07324037,..
Latin America & Caribbean (excluding high income),LAC,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,13.25401082,..,..,..,..,..,..,..,..,..,18.80755251,..,..,..,..,11.91955277,..,..,..,11.38803789,..
Latin America & Caribbean (excluding high income),LAC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.953608971,5.911404644,5.878773048,5.85547142,5.841358345,5.836827134,5.840240199,5.851247594,5.868149094,5.891098524,5.918696538,5.951362796,5.98977591,6.032658176,6.080020782,6.130074851,6.183054511,6.23783216,6.294924742,..,..
Latin America & Caribbean (excluding high income),LAC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,1.791760075,..,2.179276733,1.864192496,1.726496069,1.849666666,1.81569722,2.020569019,1.90182434,1.953173286,1.979151189,1.896957728,1.866297529,1.852694464,1.883750974,..,..,..
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,4230.533979,4071.971255,3572.829758,3587.253286,4073.762944,4888.876068,5669.016707,6644.07031,7686.8471,7120.646522,8778.137962,9882.387959,9837.430779,9948.781209,10075.72552,8475.776301,8155.110618,9005.799324,8593.741441,8390.062921,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,88.73613739,88.83763123,88.95333862,89.74697876,89.72917938,90.22467041,90.24040222,90.8343277,91.08239746,91.47849274,91.45825195,92.06757355,92.29743958,92.34657288,92.80142212,92.9957962,93.47264099,93.59078217,93.7561264,94.19448853,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,95.02742004,95.14424133,95.5147934,96.2692337,96.39763641,96.58126068,96.70728302,96.97476959,97.11579132,97.43440247,97.29634857,97.75296021,97.90735626,97.88516998,98.20825958,98.31375122,98.43900299,98.47592163,98.5510025,98.59957123,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,27.73707664,26.46612348,25.25864946,24.08201389,23.043758,22.03112539,21.09533174,20.24575455,19.4934475,18.78579304,18.82737986,17.53304744,16.95378817,16.44228359,15.97110511,15.50332526,15.57050236,14.82366682,14.38957508,13.96108799,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,13.16240521,..,..,..,..,..,..,..,..,..,18.63450678,..,..,..,..,11.85251094,..,..,..,11.34313772,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.928023935,5.886824181,5.855213104,5.83210943,5.818515382,5.814321396,5.81778909,5.828457502,5.844714511,5.866580112,5.892812931,5.92379547,5.960328491,6.001290036,6.046955762,6.095096298,6.146558557,6.20008036,6.256085537,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.377462087,..,..,1.744455653,..,2.112319748,1.812792888,1.68857243,1.764245764,1.739732814,1.935420279,1.857414748,1.903750588,1.928835683,1.84884976,1.819264443,1.804505672,1.829590463,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,4312.24276,4136.914671,3628.446143,3650.033185,4171.966024,5014.851249,5824.12058,6813.097467,7862.464168,7279.69838,8991.522122,10140.02156,10123.7367,10259.36423,10347.54534,8742.373,8429.033959,9303.048562,8934.498183,8702.137464,..
Least developed countries: UN classification,LDC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,51.64733124,52.2954216,52.94678879,53.79362869,55.00780869,54.78102112,53.78543854,53.34183121,55.55593872,56.15462875,56.6507988,56.76771164,57.50632095,58.87498856,59.62564087,60.87612152,62.89241028,63.68294144,64.27587891,64.85780334,..
Least developed countries: UN classification,LDC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,62.00534058,62.47396851,64.14302063,65.13365173,66.54264832,66.30222321,65.50588989,64.49069977,67.21523285,68.19026947,69.13639832,70.19722748,71.53903198,73.62081146,74.3454895,75.26799011,76.40364838,77.24867249,77.6322403,78.25923157,..
Least developed countries: UN classification,LDC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,85.1936114,82.25965461,79.26319418,76.31715171,73.41231042,70.65917032,68.0714495,65.54401157,63.35398754,60.96464444,59.17878069,56.90002638,54.98898857,53.27738602,51.6884245,50.22506021,48.75780275,47.32907897,46.02467449,44.80706213,..
Least developed countries: UN classification,LDC,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,7.661946603,..,..,..,..,..,..,..,..,..,11.44201293,..,..,..,..,9.830547636,..,..,..,10.25260788,..
Least developed countries: UN classification,LDC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.2859661,11.96982749,11.64501652,11.30996613,10.9664097,10.61784413,10.2675351,9.920893476,9.582874756,9.258293187,8.951825941,8.66633567,8.402228205,8.159701161,7.939814506,7.743407845,7.571019476,7.419932039,7.287514013,..,..
Least developed countries: UN classification,LDC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,333.4260062,310.6830791,328.4456175,362.4067344,404.7553101,463.288591,527.1313927,616.9999484,747.1922785,735.6939358,815.4057728,909.2730066,942.4242834,1004.25339,1059.646708,1026.911616,986.6597263,1047.708059,1063.167911,1079.204614,..
Low & middle income,LMY,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,77.31916046,77.71520233,78.17275238,78.82447815,79.3366394,79.26995087,79.54496002,79.91947174,80.50469971,80.87705994,81.40622711,81.6724472,82.20670319,82.45152283,82.93345642,83.14720154,83.6880188,83.97683716,84.00708771,84.29309082,..
Low & middle income,LMY,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,84.73748779,85.10707092,85.70836639,86.30422974,86.85005951,87.01056671,87.35331726,87.23731232,88.13816833,88.21407318,88.27707672,88.52742004,89.15234375,89.53366089,89.88052368,89.92871857,90.40680695,90.61985016,90.53675079,90.75514221,..
Low & middle income,LMY,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,57.76450242,55.88541706,53.97839379,52.09244712,50.29920454,48.4251528,46.72546072,45.02616673,43.39700233,41.81259633,40.3830255,38.9316433,37.61470753,36.40554472,35.29735821,34.23972615,33.29908224,32.33744587,31.41647518,30.61157304,..
Low & middle income,LMY,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,9.082671179,..,..,..,..,..,..,..,..,..,9.533025921,..,..,..,..,8.96696409,..,..,..,8.51414887,..
Low & middle income,LMY,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.558738525,8.478939753,8.392795534,8.334553159,8.234333373,8.172704668,8.116142786,8.026820693,7.94961018,7.83165137,7.746673543,7.640759106,7.557074721,7.478926746,7.422288204,7.360891536,7.31389817,7.277579268,7.254470374,..,..
Low & middle income,LMY,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.008551698,1.895965464,1.857526866,2.019689223,..,1.846948132,1.861118998,1.889516797,1.879774704,1.876160178,1.97387846,2.010454986,2.110535539,2.146490493,2.204852882,2.069348093,2.143184152,2.285052063,..,..,..
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,1189.522665,1185.508874,1191.982398,1323.338911,1549.226646,1821.381571,2135.93756,2607.185629,3088.390353,2982.42735,3577.512606,4169.288175,4396.133606,4596.187899,4708.906498,4417.789209,4383.454921,4753.275699,5001.687973,5070.697597,..
Low income,LIC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,50.64358902,51.44028854,52.09558868,52.57358932,54.10161972,53.38972092,51.52450943,52.86407852,53.29275131,53.79566956,54.25215912,56.16062164,56.63293839,57.62022018,58.02705002,58.5800209,59.28538895,60.10514832,60.49671173,60.95804977,..
Low income,LIC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,58.23770142,58.76111984,61.08441925,61.68679047,63.44424057,62.74311066,61.28221893,62.79323959,63.41411972,64.30345917,64.95810699,67.42302704,68.34880829,69.58264923,70.04918671,70.72305298,71.29221344,72.22251892,72.59011841,73.05502319,..
Low income,LIC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,88.6,85.6,82.6,79.6,76.6,73.8,71.2,68.7,66.3,64.1,62.5,60.1,58.2,56.5,54.9,53.5,51.9,50.5,49.2,47.9,..
Low income,LIC,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,7.984064506,..,..,..,..,..,..,..,..,..,12.95970179,..,..,..,..,11.61245625,..,..,..,11.00943819,..
Low income,LIC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,13.58743131,13.20812231,12.8146873,12.4079188,11.99096948,11.57050388,11.15206176,10.74301431,10.35118285,9.98398629,9.645664939,9.336234001,9.05147625,8.787837909,8.544099033,8.320659693,8.118118405,7.934634679,7.768181435,..,..
Low income,LIC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,0.815280369,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,333.7267032,303.880793,317.0645613,336.7981061,380.122713,432.3154316,491.1257291,584.297139,689.4813404,691.4955922,738.0468702,784.355667,803.903671,859.2710392,896.7139238,884.7883101,790.1617085,792.8262941,795.9571164,810.0948534,..
Lower middle income,LMC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,64.11306763,64.61197662,65.44853973,66.3755722,67.12634277,66.75080872,67.54707336,67.3390274,68.59632111,69.28161621,70.50018311,70.71012115,71.58627319,72.10707092,72.8635788,73.63826752,74.35328674,75.00414276,75.431633,75.96756744,..
Lower middle income,LMC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,76.50005341,77.27259064,78.07193756,79.0140686,79.79795074,80.28617096,81.59040833,81.00045013,82.77468872,83.33271027,83.66761017,84.02822876,85.07495117,86.01477814,86.74701691,87.48635101,88.04575348,88.48954773,88.96788025,89.43322754,..
Lower middle income,LMC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,67.9,65.8,63.7,61.6,59.6,57.6,55.7,53.9,52.2,50.4,48.7,47.1,45.5,44.1,42.7,41.4,40.2,38.9,37.7,36.6,..
Lower middle income,LMC,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,8.203428347,..,..,..,..,..,..,..,..,..,8.921985668,..,..,..,..,8.786188258,..,..,..,8.785712805,..
Lower middle income,LMC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.266574919,9.131085809,9.0106577,8.882008124,8.74185201,8.618660507,8.467444287,8.324627577,8.17927772,8.017819801,7.885976677,7.75253166,7.645337111,7.551531879,7.475622642,7.414999701,7.362881033,7.325385917,7.301019701,..,..
Lower middle income,LMC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.218239264,1.119752953,1.066402406,..,..,0.937044914,1.133979249,0.937735769,0.991888628,1.026753285,1.062508529,0.948092273,0.961956999,0.950800152,0.937248448,0.710729859,0.627047221,..,..,..,..
