"Year","Country.of.origin","Country.of.origin..ISO.","Country.of.asylum","Country.of.asylum..ISO.","Refugees.under.UNHCR.s.mandate","Asylum.seekers","IDPs.of.concern.to.UNHCR","Venezuelans.displaced.abroad","Stateless.persons","Others.of.concern"
2008,"Afghanistan","AFG","United Kingdom of Great Britain and Northern Ireland","GBR",23079,0,0,NA,0,0
2008,"Iraq","IRQ","United Kingdom of Great Britain and Northern Ireland","GBR",21483,0,0,NA,0,0
2008,"Somalia","SOM","United Kingdom of Great Britain and Northern Ireland","GBR",31665,0,0,NA,0,0
2008,"Sudan","SDN","United Kingdom of Great Britain and Northern Ireland","GBR",3205,0,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","United Kingdom of Great Britain and Northern Ireland","GBR",395,0,0,NA,0,0
2008,"Afghanistan","AFG","Georgia","GEO",5,0,0,NA,0,0
2008,"Iraq","IRQ","Georgia","GEO",5,0,0,NA,0,0
2008,"Afghanistan","AFG","Germany","DEU",25108,1729,0,NA,0,1632
2008,"Iraq","IRQ","Germany","DEU",38854,5801,0,NA,0,7763
2008,"Somalia","SOM","Germany","DEU",2190,165,0,NA,0,0
2008,"Sudan","SDN","Germany","DEU",458,131,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Germany","DEU",8205,1418,0,NA,0,0
2008,"Somalia","SOM","Ghana","GHA",0,24,0,NA,0,0
2008,"Sudan","SDN","Ghana","GHA",392,61,0,NA,0,0
2008,"Afghanistan","AFG","Greece","GRC",178,1522,0,NA,0,0
2008,"Iraq","IRQ","Greece","GRC",942,1057,0,NA,0,0
2008,"Somalia","SOM","Greece","GRC",24,276,0,NA,0,0
2008,"Sudan","SDN","Greece","GRC",53,22,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Greece","GRC",39,127,0,NA,0,0
2008,"Afghanistan","AFG","China, Hong Kong SAR","HKG",0,6,0,NA,0,0
2008,"Somalia","SOM","China, Hong Kong SAR","HKG",17,13,0,NA,0,0
2008,"Afghanistan","AFG","Hungary","HUN",2110,54,0,NA,0,0
2008,"Iraq","IRQ","Hungary","HUN",1243,53,0,NA,0,0
2008,"Somalia","SOM","Hungary","HUN",313,131,0,NA,0,0
2008,"Sudan","SDN","Hungary","HUN",132,0,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Hungary","HUN",44,31,0,NA,0,0
2008,"Afghanistan","AFG","Iceland","ISL",0,5,0,NA,0,0
2008,"Iraq","IRQ","Iceland","ISL",5,0,0,NA,0,0
2008,"Afghanistan","AFG","Cote d'Ivoire","CIV",16,0,0,NA,0,0
2008,"Afghanistan","AFG","India","IND",8441,1661,0,NA,0,0
2008,"Iraq","IRQ","India","IND",109,80,0,NA,0,0
2008,"Somalia","SOM","India","IND",489,179,0,NA,0,0
2008,"Sudan","SDN","India","IND",16,23,0,NA,0,0
2008,"Afghanistan","AFG","Indonesia","IDN",29,136,0,NA,0,0
2008,"Iraq","IRQ","Indonesia","IDN",186,84,0,NA,0,0
2008,"Somalia","SOM","Indonesia","IDN",37,18,0,NA,0,0
2008,"Afghanistan","AFG","Ireland","IRL",127,122,0,NA,0,0
2008,"Iraq","IRQ","Ireland","IRL",642,165,0,NA,0,0
2008,"Somalia","SOM","Ireland","IRL",653,181,0,NA,0,0
2008,"Sudan","SDN","Ireland","IRL",435,167,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Ireland","IRL",36,17,0,NA,0,0
2008,"Afghanistan","AFG","Iran (Islamic Rep. of)","IRN",935595,1575,0,NA,0,0
2008,"Iraq","IRQ","Iran (Islamic Rep. of)","IRN",44444,107,0,NA,0,0
2008,"Iraq","IRQ","Iraq","IRQ",0,0,2647251,NA,0,0
2008,"Sudan","SDN","Iraq","IRQ",42,0,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Iraq","IRQ",534,1012,0,NA,0,0
2008,"Iraq","IRQ","Israel","ISR",0,15,0,NA,0,0
2008,"Somalia","SOM","Israel","ISR",0,24,0,NA,0,0
2008,"Sudan","SDN","Israel","ISR",4326,0,0,NA,0,450
2008,"Afghanistan","AFG","Italy","ITA",2315,0,0,NA,0,0
2008,"Iraq","IRQ","Italy","ITA",1614,0,0,NA,0,0
2008,"Somalia","SOM","Italy","ITA",5251,0,0,NA,0,0
2008,"Sudan","SDN","Italy","ITA",2041,0,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Italy","ITA",110,0,0,NA,0,0
2008,"Iraq","IRQ","Jordan","JOR",500000,0,0,NA,0,0
2008,"Somalia","SOM","Jordan","JOR",134,214,0,NA,0,0
2008,"Sudan","SDN","Jordan","JOR",44,159,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Jordan","JOR",44,124,0,NA,0,0
2008,"Afghanistan","AFG","Japan","JPN",56,11,0,NA,0,0
2008,"Iraq","IRQ","Japan","JPN",7,5,0,NA,0,0
2008,"Sudan","SDN","Japan","JPN",16,5,0,NA,0,0
2008,"Afghanistan","AFG","Kazakhstan","KAZ",493,56,0,NA,0,0
2008,"Iraq","IRQ","Kazakhstan","KAZ",5,0,0,NA,0,0
2008,"Somalia","SOM","Kenya","KEN",259121,694,0,NA,0,0
2008,"Sudan","SDN","Kenya","KEN",28496,439,0,NA,0,0
2008,"Afghanistan","AFG","Kyrgyzstan","KGZ",267,425,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Kyrgyzstan","KGZ",5,14,0,NA,0,0
2008,"Iraq","IRQ","Rep. of Korea","KOR",5,5,0,NA,0,0
2008,"Sudan","SDN","Rep. of Korea","KOR",0,5,0,NA,0,0
2008,"Afghanistan","AFG","Kuwait","KWT",0,1795,0,NA,0,0
2008,"Iraq","IRQ","Kuwait","KWT",30193,419,0,NA,0,0
2008,"Somalia","SOM","Kuwait","KWT",2000,34,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Kuwait","KWT",0,9,0,NA,0,0
2008,"Iraq","IRQ","Liberia","LBR",5,0,0,NA,0,0
2008,"Sudan","SDN","Liberia","LBR",10,0,0,NA,0,0
2008,"Iraq","IRQ","Libya","LBY",2217,798,0,NA,0,0
2008,"Somalia","SOM","Libya","LBY",573,186,0,NA,0,0
2008,"Sudan","SDN","Libya","LBY",372,1585,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Libya","LBY",0,12,0,NA,0,0
2008,"Afghanistan","AFG","Lebanon","LBN",8,6,0,NA,0,0
2008,"Iraq","IRQ","Lebanon","LBN",50000,183,0,NA,0,0
2008,"Somalia","SOM","Lebanon","LBN",36,5,0,NA,0,0
2008,"Sudan","SDN","Lebanon","LBN",101,206,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Lebanon","LBN",84,66,0,NA,0,0
2008,"Somalia","SOM","Liechtenstein","LIE",0,5,0,NA,0,0
2008,"Afghanistan","AFG","Sri Lanka","LKA",5,5,0,NA,0,0
2008,"Iraq","IRQ","Sri Lanka","LKA",12,0,0,NA,0,0
2008,"Afghanistan","AFG","Lithuania","LTU",97,0,0,NA,0,0
2008,"Iraq","IRQ","Lithuania","LTU",12,0,0,NA,0,0
2008,"Somalia","SOM","Lithuania","LTU",22,0,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Lithuania","LTU",5,0,0,NA,0,0
2008,"Afghanistan","AFG","Latvia","LVA",0,8,0,NA,0,0
2008,"Somalia","SOM","Latvia","LVA",7,0,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Latvia","LVA",0,5,0,NA,0,0
2008,"Iraq","IRQ","Mauritania","MRT",50,0,0,NA,0,0
2008,"Sudan","SDN","Mauritania","MRT",10,0,0,NA,0,0
2008,"Afghanistan","AFG","Rep. of Moldova","MDA",10,0,0,NA,0,0
2008,"Iraq","IRQ","Rep. of Moldova","MDA",5,0,0,NA,0,0
2008,"Sudan","SDN","Rep. of Moldova","MDA",11,0,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Rep. of Moldova","MDA",12,0,0,NA,0,0
2008,"Iraq","IRQ","Mexico","MEX",35,0,0,NA,0,0
2008,"Sudan","SDN","Mexico","MEX",8,0,0,NA,0,0
2008,"Iraq","IRQ","Mali","MLI",0,5,0,NA,0,0
2008,"Afghanistan","AFG","Malaysia","MYS",62,465,0,NA,0,0
2008,"Iraq","IRQ","Malaysia","MYS",327,203,0,NA,0,0
2008,"Somalia","SOM","Malaysia","MYS",365,282,0,NA,0,0
2008,"Sudan","SDN","Malaysia","MYS",21,31,0,NA,0,0
2008,"Somalia","SOM","Malawi","MWI",13,49,0,NA,0,0
2008,"Sudan","SDN","Malawi","MWI",5,0,0,NA,0,0
2008,"Iraq","IRQ","Morocco","MAR",135,37,0,NA,0,0
2008,"Somalia","SOM","Morocco","MAR",5,0,0,NA,0,0
2008,"Sudan","SDN","Morocco","MAR",6,5,0,NA,0,0
2008,"Somalia","SOM","Mozambique","MOZ",21,419,0,NA,0,0
2008,"Sudan","SDN","Mozambique","MOZ",0,8,0,NA,0,0
2008,"Afghanistan","AFG","Malta","MLT",8,0,0,NA,0,0
2008,"Iraq","IRQ","Malta","MLT",68,0,0,NA,0,0
2008,"Somalia","SOM","Malta","MLT",2085,196,0,NA,0,0
2008,"Sudan","SDN","Malta","MLT",244,9,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Malta","MLT",11,0,0,NA,0,0
2008,"Somalia","SOM","Namibia","NAM",0,5,0,NA,0,0
2008,"Sudan","SDN","Namibia","NAM",0,10,0,NA,0,0
2008,"Somalia","SOM","Nepal","NPL",75,10,0,NA,0,0
2008,"Afghanistan","AFG","Netherlands","NLD",13477,0,0,NA,0,0
2008,"Iraq","IRQ","Netherlands","NLD",15553,0,0,NA,0,0
2008,"Somalia","SOM","Netherlands","NLD",8565,0,0,NA,0,0
2008,"Sudan","SDN","Netherlands","NLD",2324,0,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Netherlands","NLD",1326,0,0,NA,0,0
2008,"Iraq","IRQ","Niger","NER",6,0,0,NA,0,0
2008,"Somalia","SOM","Niger","NER",9,0,0,NA,0,0
2008,"Sudan","SDN","Niger","NER",14,0,0,NA,0,0
2008,"Somalia","SOM","Nicaragua","NIC",5,0,0,NA,0,0
2008,"Somalia","SOM","Nigeria","NGA",19,0,0,NA,0,0
2008,"Sudan","SDN","Nigeria","NGA",188,23,0,NA,0,0
2008,"Afghanistan","AFG","Norway","NOR",3418,1839,0,NA,0,0
2008,"Iraq","IRQ","Norway","NOR",7878,2675,0,NA,0,0
2008,"Somalia","SOM","Norway","NOR",6977,1180,0,NA,0,0
2008,"Sudan","SDN","Norway","NOR",181,120,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Norway","NOR",154,122,0,NA,0,0
2008,"Afghanistan","AFG","New Zealand","NZL",167,5,0,NA,0,0
2008,"Iraq","IRQ","New Zealand","NZL",237,0,0,NA,0,0
2008,"Somalia","SOM","New Zealand","NZL",62,5,0,NA,0,0
2008,"Sudan","SDN","New Zealand","NZL",18,0,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","New Zealand","NZL",33,0,0,NA,0,0
2008,"Iraq","IRQ","Oman","OMN",0,38,0,NA,0,0
2008,"Sudan","SDN","Oman","OMN",0,6,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Oman","OMN",7,0,0,NA,0,0
2008,"Afghanistan","AFG","Pakistan","PAK",1780150,2535,0,NA,0,0
2008,"Iraq","IRQ","Pakistan","PAK",109,42,0,NA,0,0
2008,"Somalia","SOM","Pakistan","PAK",491,257,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Pakistan","PAK",8,0,0,NA,0,0
2008,"Somalia","SOM","Panama","PAN",0,6,0,NA,0,0
2008,"Sudan","SDN","Panama","PAN",5,0,0,NA,0,0
2008,"Iraq","IRQ","Peru","PER",26,0,0,NA,0,0
2008,"Iraq","IRQ","Philippines","PHL",24,6,0,NA,0,0
2008,"Somalia","SOM","Philippines","PHL",5,5,0,NA,0,0
2008,"Sudan","SDN","Philippines","PHL",0,5,0,NA,0,0
2008,"Afghanistan","AFG","Poland","POL",68,5,0,NA,0,0
2008,"Iraq","IRQ","Poland","POL",77,38,0,NA,0,0
2008,"Somalia","SOM","Poland","POL",63,9,0,NA,0,0
2008,"Sudan","SDN","Poland","POL",21,9,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Poland","POL",8,5,0,NA,0,0
2008,"Afghanistan","AFG","Portugal","PRT",8,0,0,NA,0,0
2008,"Iraq","IRQ","Portugal","PRT",5,0,0,NA,0,0
2008,"Somalia","SOM","Portugal","PRT",19,0,0,NA,0,0
2008,"Iraq","IRQ","Qatar","QAT",6,17,0,NA,0,0
2008,"Sudan","SDN","Qatar","QAT",0,9,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Qatar","QAT",7,0,0,NA,0,0
2008,"Afghanistan","AFG","Romania","ROU",230,0,0,NA,0,0
2008,"Iraq","IRQ","Romania","ROU",515,63,0,NA,0,0
2008,"Somalia","SOM","Romania","ROU",109,14,0,NA,0,0
2008,"Sudan","SDN","Romania","ROU",17,0,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Romania","ROU",25,6,0,NA,0,0
2008,"Afghanistan","AFG","South Africa","ZAF",18,0,0,NA,0,0
2008,"Iraq","IRQ","South Africa","ZAF",0,5,0,NA,0,0
2008,"Somalia","SOM","South Africa","ZAF",8543,4011,0,NA,0,0
2008,"Sudan","SDN","South Africa","ZAF",168,44,0,NA,0,0
2008,"Afghanistan","AFG","Russian Federation","RUS",2365,841,0,NA,0,0
2008,"Iraq","IRQ","Russian Federation","RUS",100,22,0,NA,0,0
2008,"Somalia","SOM","Russian Federation","RUS",16,0,0,NA,0,0
2008,"Sudan","SDN","Russian Federation","RUS",0,8,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Russian Federation","RUS",0,5,0,NA,0,0
2008,"Somalia","SOM","Rwanda","RWA",5,10,0,NA,0,0
2008,"Sudan","SDN","Rwanda","RWA",5,0,0,NA,0,0
2008,"Afghanistan","AFG","Saudi Arabia","SAU",0,5,0,NA,0,0
2008,"Iraq","IRQ","Saudi Arabia","SAU",38,52,0,NA,0,0
2008,"Somalia","SOM","Saudi Arabia","SAU",15,12,0,NA,0,0
2008,"Sudan","SDN","Saudi Arabia","SAU",39,70,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Saudi Arabia","SAU",14,0,0,NA,0,0
2008,"Iraq","IRQ","Serbia and Kosovo: S/RES/1244 (1999)","SRB",60,0,0,NA,0,0
2008,"Somalia","SOM","Senegal","SEN",5,9,0,NA,0,0
2008,"Sudan","SDN","Sierra Leone","SLE",0,7,0,NA,0,0
2008,"Somalia","SOM","Somalia","SOM",0,0,1277200,NA,0,0
2008,"Sudan","SDN","Somalia","SOM",6,0,0,NA,0,0
2008,"Afghanistan","AFG","Spain","ESP",69,0,0,NA,0,0
2008,"Iraq","IRQ","Spain","ESP",269,0,0,NA,0,0
2008,"Somalia","SOM","Spain","ESP",116,0,0,NA,0,0
2008,"Sudan","SDN","Spain","ESP",19,0,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Spain","ESP",34,0,0,NA,0,0
2008,"Somalia","SOM","Sudan","SDN",204,109,0,NA,0,0
2008,"Sudan","SDN","Sudan","SDN",0,0,1201040,NA,0,0
2008,"Afghanistan","AFG","Slovakia","SVK",76,0,0,NA,0,0
2008,"Iraq","IRQ","Slovakia","SVK",79,0,0,NA,0,0
2008,"Somalia","SOM","Slovakia","SVK",12,0,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Slovakia","SVK",14,0,0,NA,0,0
2008,"Afghanistan","AFG","Slovenia","SVN",0,9,0,NA,0,0
2008,"Iraq","IRQ","Slovenia","SVN",5,0,0,NA,0,0
2008,"Somalia","SOM","Eswatini","SWZ",69,69,0,NA,0,0
2008,"Afghanistan","AFG","Sweden","SWE",2946,604,0,NA,0,0
2008,"Iraq","IRQ","Sweden","SWE",32120,7824,0,NA,0,0
2008,"Somalia","SOM","Sweden","SWE",6753,2876,0,NA,0,0
2008,"Sudan","SDN","Sweden","SWE",141,72,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Sweden","SWE",1084,617,0,NA,0,0
2008,"Afghanistan","AFG","Switzerland","CHE",1610,582,0,NA,0,0
2008,"Iraq","IRQ","Switzerland","CHE",3038,1238,0,NA,0,0
2008,"Somalia","SOM","Switzerland","CHE",3070,1921,0,NA,0,0
2008,"Sudan","SDN","Switzerland","CHE",154,101,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Switzerland","CHE",626,575,0,NA,0,0
2008,"Afghanistan","AFG","Syrian Arab Rep.","SYR",517,289,0,NA,0,0
2008,"Iraq","IRQ","Syrian Arab Rep.","SYR",1100000,0,0,NA,0,0
2008,"Somalia","SOM","Syrian Arab Rep.","SYR",3358,872,0,NA,0,0
2008,"Sudan","SDN","Syrian Arab Rep.","SYR",292,369,0,NA,0,0
2008,"Somalia","SOM","United Rep. of Tanzania","TZA",1525,0,0,NA,0,0
2008,"Sudan","SDN","United Rep. of Tanzania","TZA",5,11,0,NA,0,0
2008,"Iraq","IRQ","Thailand","THA",92,62,0,NA,0,0
2008,"Somalia","SOM","Thailand","THA",123,30,0,NA,0,0
2008,"Afghanistan","AFG","Tajikistan","TJK",1790,41,0,NA,0,0
2008,"Iraq","IRQ","Tajikistan","TJK",5,0,0,NA,0,0
2008,"Afghanistan","AFG","Turkmenistan","TKM",46,0,0,NA,0,0
2008,"Somalia","SOM","Togo","TGO",5,0,0,NA,0,0
2008,"Somalia","SOM","Trinidad and Tobago","TTO",5,0,0,NA,0,0
2008,"Iraq","IRQ","Tunisia","TUN",12,0,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Tunisia","TUN",5,0,0,NA,0,0
2008,"Afghanistan","AFG","Turkey","TUR",347,2816,0,NA,0,0
2008,"Iraq","IRQ","Turkey","TUR",7481,811,0,NA,0,0
2008,"Somalia","SOM","Turkey","TUR",862,459,0,NA,0,0
2008,"Sudan","SDN","Turkey","TUR",64,154,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Turkey","TUR",12,23,0,NA,0,0
2008,"Iraq","IRQ","United Arab Emirates","ARE",126,14,0,NA,0,0
2008,"Somalia","SOM","United Arab Emirates","ARE",14,0,0,NA,0,0
2008,"Sudan","SDN","United Arab Emirates","ARE",17,5,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","United Arab Emirates","ARE",21,22,0,NA,0,0
2008,"Iraq","IRQ","Uganda","UGA",0,5,0,NA,0,0
2008,"Somalia","SOM","Uganda","UGA",6085,2154,0,NA,0,0
2008,"Sudan","SDN","Uganda","UGA",56883,399,0,NA,0,0
2008,"Afghanistan","AFG","Ukraine","UKR",1156,454,0,NA,0,0
2008,"Iraq","IRQ","Ukraine","UKR",50,106,0,NA,0,0
2008,"Somalia","SOM","Ukraine","UKR",20,88,0,NA,0,0
2008,"Sudan","SDN","Ukraine","UKR",43,16,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Ukraine","UKR",39,47,0,NA,0,0
2008,"Somalia","SOM","Uruguay","URY",5,0,0,NA,0,0
2008,"Afghanistan","AFG","United States of America","USA",2102,63,0,NA,0,0
2008,"Iraq","IRQ","United States of America","USA",4788,346,0,NA,0,0
2008,"Somalia","SOM","United States of America","USA",10154,223,0,NA,0,0
2008,"Sudan","SDN","United States of America","USA",3327,121,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","United States of America","USA",320,72,0,NA,0,0
2008,"Afghanistan","AFG","Uzbekistan","UZB",809,0,0,NA,0,0
2008,"Iraq","IRQ","Uzbekistan","UZB",5,0,0,NA,0,0
2008,"Iraq","IRQ","Venezuela (Bolivarian Republic of)","VEN",0,9,0,NA,0,0
2008,"Somalia","SOM","Venezuela (Bolivarian Republic of)","VEN",0,9,0,NA,0,0
2008,"Iraq","IRQ","Yemen","YEM",4461,66,0,NA,0,0
2008,"Somalia","SOM","Yemen","YEM",132275,0,0,NA,0,0
2008,"Sudan","SDN","Yemen","YEM",89,5,0,NA,0,0
2008,"Syrian Arab Rep.","SYR","Yemen","YEM",32,44,0,NA,0,0
2008,"Somalia","SOM","Zambia","ZMB",1868,5,0,NA,0,0
2008,"Sudan","SDN","Zambia","ZMB",25,0,0,NA,0,0
2008,"Somalia","SOM","Zimbabwe","ZWE",10,0,0,NA,0,0
2008,"Sudan","SDN","Zimbabwe","ZWE",11,0,0,NA,0,0
2009,"Afghanistan","AFG","Afghanistan","AFG",0,0,297129,NA,0,0
2009,"Iraq","IRQ","Afghanistan","AFG",6,0,0,NA,0,0
2009,"Iraq","IRQ","Albania","ALB",5,0,0,NA,0,0
2009,"Iraq","IRQ","Algeria","DZA",5,6,0,NA,0,0
2009,"Somalia","SOM","Algeria","DZA",5,0,0,NA,0,0
2009,"Somalia","SOM","Angola","AGO",35,55,0,NA,0,0
2009,"Sudan","SDN","Angola","AGO",135,236,0,NA,0,0
2009,"Iraq","IRQ","Egypt","EGY",6572,72,0,NA,0,0
2009,"Somalia","SOM","Egypt","EGY",6096,130,0,NA,0,0
2009,"Sudan","SDN","Egypt","EGY",9818,11984,0,NA,0,0
2009,"Syrian Arab Rep.","SYR","Egypt","EGY",9,0,0,NA,0,0
2009,"Iraq","IRQ","Argentina","ARG",29,0,0,NA,0,0
2009,"Somalia","SOM","Argentina","ARG",5,0,0,NA,0,0
2009,"Sudan","SDN","Argentina","ARG",5,0,0,NA,0,0
2009,"Iraq","IRQ","Armenia","ARM",870,22,0,NA,0,0
2009,"Afghanistan","AFG","Australia","AUS",5664,54,0,NA,0,0
2009,"Iraq","IRQ","Australia","AUS",5663,93,0,NA,0,0
2009,"Somalia","SOM","Australia","AUS",84,9,0,NA,0,0
2009,"Sudan","SDN","Australia","AUS",56,7,0,NA,0,0
2009,"Syrian Arab Rep.","SYR","Australia","AUS",80,5,0,NA,0,0
2009,"Afghanistan","AFG","Austria","AUT",6401,2808,0,NA,0,0
2009,"Iraq","IRQ","Austria","AUT",2183,807,0,NA,0,0
2009,"Somalia","SOM","Austria","AUT",830,485,0,NA,0,0
2009,"Sudan","SDN","Austria","AUT",171,98,0,NA,0,0
2009,"Syrian Arab Rep.","SYR","Austria","AUT",385,495,0,NA,0,0
2009,"Afghanistan","AFG","Azerbaijan","AZE",149,15,0,NA,0,508
2009,"Iraq","IRQ","Azerbaijan","AZE",37,5,0,NA,0,0
2009,"Iraq","IRQ","Bahrain","BHR",139,5,0,NA,0,0
2009,"Sudan","SDN","Bahrain","BHR",0,8,0,NA,0,0
2009,"Somalia","SOM","Burundi","BDI",0,25,0,NA,0,0
2009,"Afghanistan","AFG","Belgium","BEL",271,0,0,NA,0,0
2009,"Iraq","IRQ","Belgium","BEL",718,0,0,NA,0,0
2009,"Somalia","SOM","Belgium","BEL",98,0,0,NA,0,0
2009,"Sudan","SDN","Belgium","BEL",48,0,0,NA,0,0
2009,"Syrian Arab Rep.","SYR","Belgium","BEL",177,0,0,NA,0,0
2009,"Iraq","IRQ","Benin","BEN",6,0,0,NA,0,0
2009,"Somalia","SOM","Benin","BEN",5,0,0,NA,0,0
2009,"Sudan","SDN","Benin","BEN",8,5,0,NA,0,0
2009,"Iraq","IRQ","Bangladesh","BGD",5,0,0,NA,0,0
2009,"Somalia","SOM","Bangladesh","BGD",15,0,0,NA,0,0
2009,"Sudan","SDN","Burkina Faso","BFA",6,0,0,NA,0,0
2009,"Afghanistan","AFG","Belarus","BLR",408,61,0,NA,0,0
2009,"Iraq","IRQ","Bolivia (Plurinational State of)","BOL",16,0,0,NA,0,0
2009,"Somalia","SOM","Botswana","BWA",488,37,0,NA,0,0
2009,"Sudan","SDN","Botswana","BWA",8,0,0,NA,0,0
2009,"Afghanistan","AFG","Brazil","BRA",12,0,0,NA,0,0
2009,"Iraq","IRQ","Brazil","BRA",197,7,0,NA,0,0
2009,"Somalia","SOM","Brazil","BRA",34,0,0,NA,0,0
2009,"Sudan","SDN","Brazil","BRA",34,5,0,NA,0,0
2009,"Syrian Arab Rep.","SYR","Brazil","BRA",5,0,0,NA,0,0
2009,"Afghanistan","AFG","Bulgaria","BGR",2039,388,0,NA,0,0
2009,"Iraq","IRQ","Bulgaria","BGR",1904,340,0,NA,0,0
2009,"Somalia","SOM","Bulgaria","BGR",129,11,0,NA,0,0
2009,"Sudan","SDN","Bulgaria","BGR",181,11,0,NA,0,0
2009,"Syrian Arab Rep.","SYR","Bulgaria","BGR",90,10,0,NA,0,0
2009,"Somalia","SOM","Belize","BLZ",0,5,0,NA,0,0
2009,"Somalia","SOM","Cambodia","KHM",10,0,0,NA,0,0
2009,"Afghanistan","AFG","Canada","CAN",3015,690,0,NA,0,0
2009,"Iraq","IRQ","Canada","CAN",1760,419,0,NA,0,0
2009,"Somalia","SOM","Canada","CAN",5150,935,0,NA,0,0
2009,"Sudan","SDN","Canada","CAN",1615,59,0,NA,0,0
2009,"Syrian Arab Rep.","SYR","Canada","CAN",577,183,0,NA,0,0
2009,"Sudan","SDN","Central African Rep.","CAF",4488,143,0,NA,0,0
2009,"Afghanistan","AFG","Cayman Islands","CYM",0,5,0,NA,0,0
2009,"Sudan","SDN","Chad","TCD",262194,11,0,NA,0,0
2009,"Afghanistan","AFG","China","CHN",7,0,0,NA,0,0
2009,"Iraq","IRQ","China","CHN",34,9,0,NA,0,0
2009,"Somalia","SOM","China","CHN",5,6,0,NA,0,0
2009,"Sudan","SDN","Cameroon","CMR",88,5,0,NA,0,0
2009,"Sudan","SDN","Congo","COG",31,28,0,NA,0,0
2009,"Sudan","SDN","Dem. Rep. of the Congo","COD",2509,0,0,NA,0,0
2009,"Iraq","IRQ","Colombia","COL",5,0,0,NA,0,0
2009,"Somalia","SOM","Colombia","COL",11,33,0,NA,0,0
2009,"Somalia","SOM","Costa Rica","CRI",9,48,0,NA,0,0
2009,"Sudan","SDN","Costa Rica","CRI",0,5,0,NA,0,0
2009,"Afghanistan","AFG","Cyprus","CYP",7,45,0,NA,0,0
2009,"Iraq","IRQ","Cyprus","CYP",537,240,0,NA,0,0
2009,"Somalia","SOM","Cyprus","CYP",5,10,0,NA,0,0
2009,"Sudan","SDN","Cyprus","CYP",5,0,0,NA,0,0
2009,"Syrian Arab Rep.","SYR","Cyprus","CYP",95,404,0,NA,0,0
2009,"Afghanistan","AFG","Czechia","CZE",222,10,0,NA,0,0
2009,"Iraq","IRQ","Czechia","CZE",166,30,0,NA,0,0
2009,"Somalia","SOM","Czechia","CZE",27,10,0,NA,0,0
2009,"Sudan","SDN","Czechia","CZE",20,5,0,NA,0,0
2009,"Syrian Arab Rep.","SYR","Czechia","CZE",15,56,0,NA,0,0
2009,"Afghanistan","AFG","Denmark","DNK",5026,328,0,NA,0,0
2009,"Iraq","IRQ","Denmark","DNK",5467,71,0,NA,0,0
2009,"Somalia","SOM","Denmark","DNK",1987,44,0,NA,0,0
2009,"Sudan","SDN","Denmark","DNK",103,13,0,NA,0,0
2009,"Syrian Arab Rep.","SYR","Denmark","DNK",392,152,0,NA,0,0
2009,"Somalia","SOM","Djibouti","DJI",11198,25,0,NA,0,0
2009,"Afghanistan","AFG","Ecuador","ECU",105,24,0,NA,0,0
2009,"Iraq","IRQ","Ecuador","ECU",35,38,0,NA,0,0
2009,"Somalia","SOM","Ecuador","ECU",7,9,0,NA,0,0
2009,"Sudan","SDN","Ecuador","ECU",5,0,0,NA,0,0
2009,"Syrian Arab Rep.","SYR","Ecuador","ECU",10,0,0,NA,0,0
2009,"Somalia","SOM","Eritrea","ERI",4561,130,0,NA,0,0
2009,"Sudan","SDN","Eritrea","ERI",117,0,0,NA,0,0
2009,"Afghanistan","AFG","Estonia","EST",6,9,0,NA,0,0
2009,"Somalia","SOM","Ethiopia","ETH",58980,217,0,NA,0,0
